_,x1,x2,x3,x4,y1,y2,y3,y4,r_in,obs_in,seed_in,P_y1,P_y2,P_y3,P_y4,Meff_P1_y1_x1,Meff_P2_y1_x1,Meff_P1_y2_x1,Meff_P2_y2_x1,Meff_P1_y2_x2,Meff_P2_y2_x2,Meff_P1_y3_x1,Meff_P2_y3_x1,Meff_P1_y3_x2,Meff_P2_y3_x2,Meff_P1_y3_x3,Meff_P2_y3_x3,Meff_P1_y4_x1,Meff_P2_y4_x1,Meff_P1_y4_x2,Meff_P2_y4_x2,Meff_P1_y4_x3,Meff_P2_y4_x3,Meff_P1_y4_x4,Meff_P2_y4_x4,Prob_y1,Prob_y2,Prob_y3,Prob_y4
863,-0.24117631,1.3067159413,1.8653657979,0.0670946483,0,0,1,0,75,5000,12309,0,0,1,0,-0.478676766,0.4786767664,-0.061424672,0.0614246719,0.3604596452,-0.360459645,0.6483994915,-0.648399492,-0.136489047,0.1364890471,0.2547246271,-0.254724627,-0.242846,0.242846,0.0678197238,-0.067819724,-0.696527444,0.6965274445,0.0668055205,-0.066805521,0.5598243251,0.637793776,0.7249269063,0.850791355
864,0.4745124142,0.4454891112,1.1258020511,0.0448349883,1,1,0,0,75,5000,12309,1,1,0,0,-0.374128702,0.3741287018,-0.054833002,0.0548330024,0.3217776173,-0.321777617,0.6548443551,-0.654844355,-0.1378457,0.1378457004,0.2572565006,-0.257256501,-0.033091069,0.0330910692,0.0092413594,-0.009241359,-0.094911334,0.0949113343,0.0091031605,-0.00910316,0.7636180983,0.7233229924,0.7192965743,0.9878113155
865,-0.386184842,1.267576304,1.9144996986,-0.072477479,1,1,1,1,75,5000,12309,0,0,1,0,-0.459001835,0.4590018354,-0.061719915,0.061719915,0.362192226,-0.362192226,0.5511909338,-0.551190934,-0.116026503,0.1160265026,0.2165361123,-0.216536112,-0.254800799,0.2548007987,0.0711583464,-0.071158346,-0.730816028,0.7308160281,0.0700942161,-0.070094216,0.3720242741,0.3674199558,0.7955345538,0.1604660066
866,-0.410777674,0.7798831408,0.7738224439,0.0336014022,0,0,1,0,75,5000,12309,0,1,1,0,-0.454348632,0.4543486317,-0.064845186,0.0648451863,0.380532319,-0.380532319,0.2350681298,-0.23506813,-0.049482187,0.0494821872,0.0923468363,-0.092346836,-0.000035998,0.0000359982,0.0000100532,-0.000010053,-0.00010325,0.0001032496,9.9029021E-6,-9.902902E-6,0.6392073997,0.4497939571,0.9387992126,0.9999924095
867,-0.101622477,0.9494428462,1.0403401606,-0.155021813,0,0,1,0,75,5000,12309,1,1,1,0,-0.484044573,0.4840445729,-0.065357246,0.0653572455,0.3835372464,-0.383537246,0.5583451956,-0.558345196,-0.117532485,0.1175324853,0.2193466738,-0.219346674,-0.002498554,0.0024985541,0.0006977725,-0.000697772,-0.007166317,0.0071663174,0.0006873377,-0.000687338,0.4924885129,0.494492071,0.7910324937,0.9993108789
868,0.0223198241,1.0228243352,1.0196332703,-0.069547366,1,1,1,0,75,5000,12309,1,0,1,0,-0.477246693,0.4772466933,-0.06532009,0.0653200903,0.3833192076,-0.383319208,0.6415680731,-0.641568073,-0.135051023,0.1350510234,0.252040895,-0.252040895,-0.002675614,0.0026756145,0.0007472202,-0.00074722,-0.007674159,0.0076741595,0.000736046,-0.000736046,0.5671952519,0.4854654035,0.7307263358,0.9992577479
869,-0.29781383,0.4251391189,1.5084571564,-0.182239004,0,1,1,0,75,5000,12309,0,1,1,0,-0.472632343,0.4726323428,-0.058089108,0.0580891081,0.3408854885,-0.340885489,0.6398124559,-0.639812456,-0.134681463,0.1346814634,0.2513511984,-0.251351198,-0.076728746,0.0767287462,0.0214280753,-0.021428075,-0.220072299,0.2200722988,0.0211076313,-0.021107631,0.5867744647,0.6864342893,0.7321902535,0.9671149982
870,0.4170520393,1.1452057099,1.391658896,-0.189231346,1,0,0,0,75,5000,12309,1,0,0,0,-0.392381366,0.3923813658,-0.065102594,0.0651025939,0.3820428691,-0.382042869,0.7195260681,-0.719526068,-0.151461296,0.1514612961,0.2826668,-0.2826668,-0.106693368,0.1066933676,0.0297963101,-0.02979631,-0.3060164,0.3060164001,0.0293507242,-0.029350724,0.7415913602,0.5356315276,0.6501978559,0.9506427567
871,0.4423040191,0.6061255206,0.8550598406,-0.182222724,0,0,0,0,75,5000,12309,1,1,0,0,-0.384482912,0.3844829122,-0.059514025,0.0595140253,0.3492473592,-0.349247359,0.7520643686,-0.752064369,-0.158310656,0.1583106563,0.2954495159,-0.295449516,-0.003654029,0.0036540287,0.0010204624,-0.001020462,-0.010480433,0.0104804332,0.001005202,-0.001005202,0.2485995297,0.3325014162,0.5970876772,0.9989582321
872,-0.025249878,1.2405261555,0.7075503857,0.0188650773,0,0,1,0,75,5000,12309,1,0,1,0,-0.48112975,0.4811297498,-0.063295852,0.0632958519,0.3714403287,-0.371440329,0.4538393198,-0.45383932,-0.095533845,0.0955338446,0.1782913975,-0.178291398,-0.000049458,0.0000494579,0.0000138121,-0.000013812,-0.000141855,0.0001418546,0.0000136056,-0.000013606,0.4556057954,0.6000784192,0.8495930933,0.9999894058
873,0.2856052789,1.3011850085,1.8048747192,-0.273701398,1,0,1,1,75,5000,12309,1,0,0,0,-0.429627654,0.4296276535,-0.063175622,0.0631756221,0.3707347814,-0.370734781,0.7205726111,-0.720572611,-0.151681595,0.1516815949,0.2830779358,-0.283077936,-0.354267741,0.3542677408,0.0989365291,-0.098936529,-1.016105697,1.0161056972,0.0974569926,-0.097456993,0.6874885343,0.6029310218,0.3512049679,0.2840111994
874,-0.356691896,0.5774637034,1.6697257696,-0.096496349,0,0,1,0,75,5000,12309,0,1,1,0,-0.464099642,0.4640996419,-0.061906432,0.0619064324,0.3632867699,-0.36328677,0.6180282928,-0.618028293,-0.130095865,0.1300958651,0.2427932601,-0.24279326,-0.137993402,0.1379934017,0.0385374863,-0.038537486,-0.395790713,0.3957907127,0.0379611813,-0.037961181,0.6143619202,0.3708265244,0.7495433408,0.9315160281
875,-0.245845012,0.8597518833,1.0325730242,-0.125931946,0,0,1,0,75,5000,12309,0,1,1,0,-0.478261043,0.4782610428,-0.065172927,0.0651729273,0.382455608,-0.382455608,0.4422130476,-0.442213048,-0.093086497,0.0930864972,0.1737240006,-0.173724001,-0.001497436,0.0014974359,0.0004181897,-0.00041819,-0.004294924,0.0042949243,0.0004119359,-0.000411936,0.5620581596,0.4695453182,0.8553080879,0.9996037252
876,0.3859591278,0.7591096859,2.061934937,-0.287806631,1,1,0,1,75,5000,12309,1,1,0,1,-0.401811354,0.4018113537,-0.06290866,0.0629086596,0.3691681603,-0.36916816,0.4725042169,-0.472504217,-0.099462833,0.0994628329,0.1856239279,-0.185623928,-0.373932447,0.3739324468,0.1044283014,-0.104428301,-1.072507727,1.0725077275,0.1028666388,-0.102866639,0.7292435936,0.6089924711,0.8401258813,0.6796999789
877,0.0334631835,0.7771981591,2.337832353,-0.165910129,1,1,1,1,75,5000,12309,1,1,0,1,-0.47611219,0.4761121901,-0.064049272,0.0640492724,0.3758616413,-0.375861641,0.6794654732,-0.679465473,-0.143028482,0.1430284819,0.2669289405,-0.26692894,-0.281816979,0.2818169794,0.0787031687,-0.078703169,-0.808303453,0.8083034534,0.07752621,-0.07752621,0.5725071406,0.5798652469,0.3038776826,0.8119777211
878,-0.476375671,1.3140086541,2.227179865,0.1329759658,1,1,1,1,75,5000,12309,0,0,1,0,-0.440244216,0.4402442162,-0.060383494,0.0603834939,0.3543496793,-0.354349679,0.5712294163,-0.571229416,-0.120244633,0.1202446327,0.2244082575,-0.224408258,-0.406831896,0.4068318957,0.1136161469,-0.113616147,-1.166869459,1.1668694589,0.1119170856,-0.111917086,0.3314377839,0.3452726581,0.7826978487,0.4121355158
879,0.3479820278,0.8049901438,2.2480511169,-0.100175807,0,0,0,0,75,5000,12309,1,1,0,1,-0.412839045,0.4128390455,-0.063710187,0.0637101869,0.3738717792,-0.373871779,0.4492417045,-0.449241705,-0.09456604,0.0945660399,0.1764852181,-0.176485218,-0.273661524,0.2736615236,0.0764255905,-0.07642559,-0.784912091,0.784912091,0.0752826916,-0.075282692,0.2862272294,0.4104611908,0.8518692863,0.1793664005
880,-0.433520622,1.2302633217,1.7822111267,0.0367638045,0,0,1,0,75,5000,12309,0,0,1,0,-0.449730794,0.4497307939,-0.062285918,0.0622859181,0.3655137136,-0.365513714,0.4685137418,-0.468513742,-0.098622832,0.0986228321,0.1840562643,-0.184056264,-0.143814398,0.143814398,0.0401631188,-0.040163119,-0.412486412,0.4124864116,0.0395625035,-0.039562503,0.6494886785,0.6219379339,0.8421812996,0.9277353861
881,-0.087075914,1.3060515328,0.6827059654,-0.195449705,0,0,1,0,75,5000,12309,1,0,1,0,-0.483808318,0.4838083176,-0.061967088,0.0619670881,0.363642717,-0.363642717,0.3770354566,-0.377035457,-0.079366518,0.0793665184,0.1481188948,-0.148118895,-0.000032645,0.0000326447,9.1167012E-6,-9.116701E-6,-0.000093631,0.0000936311,8.9803664E-6,-8.980366E-6,0.4854488635,0.628045385,0.8850428017,0.9999931493
882,-0.216743837,0.5822360439,1.0036385303,-0.097133343,1,1,1,0,75,5000,12309,0,1,1,0,-0.480606568,0.4806065681,-0.061522906,0.0615229056,0.3610361117,-0.361036112,0.5116321899,-0.51163219,-0.107699329,0.1076993288,0.2009954056,-0.200995406,-0.001581939,0.0015819394,0.000441789,-0.000441789,-0.004537296,0.0045372962,0.0004351823,-0.000435182,0.4518953499,0.6360821375,0.8189876371,0.999579571
883,-0.060946691,1.0735091154,0.9269574588,-0.223587429,1,1,1,0,75,5000,12309,1,0,1,0,-0.483006088,0.4830060884,-0.065045131,0.0650451309,0.3817056575,-0.381705658,0.5317070833,-0.531707083,-0.111925123,0.1119251234,0.2088818549,-0.208881855,-0.000871307,0.0008713074,0.0002433304,-0.00024333,-0.002499071,0.0024990714,0.0002396916,-0.000239692,0.5271832464,0.4606423059,0.8073753233,0.9997785159
884,-0.19908737,1.2989254979,1.0529201985,-0.251116514,0,0,1,0,75,5000,12309,0,0,1,0,-0.481742325,0.4817423254,-0.061730629,0.0617306292,0.3622551006,-0.362255101,0.4080999527,-0.408099953,-0.085905641,0.0859056406,0.1603226246,-0.160322625,-0.001588661,0.0015886609,0.0004436661,-0.000443666,-0.004556575,0.0045565747,0.0004370314,-0.000437031,0.5396084881,0.6323868217,0.8713331916,0.9995776447
885,0.140567238,0.6394227067,1.6590452867,-0.125583077,0,0,0,0,75,5000,12309,1,1,0,0,-0.461025147,0.4610251467,-0.061446367,0.0614463668,0.3605869576,-0.360586958,0.7494467437,-0.749446744,-0.157759642,0.1577596423,0.2944211783,-0.294421178,-0.250596384,0.2505963837,0.0699841774,-0.069984177,-0.718756985,0.7187569848,0.068937606,-0.068937606,0.3772408885,0.3625823274,0.6024187923,0.8435531195
886,0.2948755903,0.9776788261,0.5449878587,0.1032408916,0,0,0,0,75,5000,12309,1,1,1,0,-0.427244879,0.4272448793,-0.065276443,0.0652764435,0.3830630742,-0.383063074,0.7069048695,-0.706904869,-0.148804515,0.1488045152,0.2777085449,-0.277708545,-0.000032127,0.0000321274,8.9722315E-6,-8.972231E-6,-0.000092147,0.0000921473,8.8380571E-6,-8.838057E-6,0.3085396964,0.4794151294,0.3338615003,0.9999932631
887,0.312472797,0.9765188504,1.1990950802,-0.327517671,0,0,0,0,75,5000,12309,1,1,0,0,-0.422610961,0.4226109606,-0.06526245,0.0652624497,0.3829809543,-0.382980954,0.770898604,-0.770898604,-0.162275291,0.1622752905,0.302848571,-0.302848571,-0.033271284,0.0332712843,0.0092916882,-0.009291688,-0.095428224,0.0954282245,0.0091527366,-0.009152737,0.3010619419,0.4778222711,0.5416808657,0.9877346832
888,0.3829424831,0.9852241834,1.9235443723,-0.043565416,0,0,0,0,75,5000,12309,1,1,0,0,-0.402707716,0.4027077157,-0.065250593,0.0652505934,0.3829113778,-0.382911378,0.5669061999,-0.5669062,-0.119334589,0.1193345893,0.222709876,-0.222709876,-0.415396802,0.4153968024,0.1160080727,-0.116008073,-1.191435203,1.1914352026,0.1142732415,-0.114273242,0.2719698814,0.4765573374,0.7855281223,0.5348263779
889,0.3105843857,1.100717624,1.7178775605,-0.036081887,0,0,0,0,75,5000,12309,1,0,0,0,-0.423115066,0.4231150659,-0.065229315,0.0652293147,0.3827865072,-0.382786507,0.7016904664,-0.701690466,-0.147706876,0.1477068757,0.2756600595,-0.275660059,-0.299033145,0.2990331448,0.0835111358,-0.083511136,-0.857682614,0.8576826143,0.0822622769,-0.082262277,0.3018604815,0.5255561609,0.6722696281,0.7925998118
890,-0.156480098,0.3624238989,1.0721035137,0.0005274873,0,1,1,0,75,5000,12309,0,1,1,0,-0.483578966,0.4835789655,-0.05558735,0.0555873498,0.3262043696,-0.32620437,0.6266025059,-0.626602506,-0.13190075,0.1319007495,0.2461616515,-0.246161652,-0.004172346,0.0041723459,0.0011652131,-0.001165213,-0.011967063,0.0119670633,0.0011477881,-0.001147788,0.5190390774,0.7153979234,0.7428836392,0.9987959587
891,-0.412005432,0.9153625647,0.6396477688,-0.110213192,0,0,1,0,75,5000,12309,0,0,1,0,-0.454106968,0.454106968,-0.065362877,0.0653628767,0.3835702919,-0.383570292,0.1811908874,-0.181190887,-0.038140948,0.0381409484,0.0711810879,-0.071181088,-5.841044E-6,5.8410436E-6,1.6312312E-6,-1.631231E-6,-0.000016753,0.0000167532,1.6068371E-6,-1.606837E-6,0.6397650815,0.5017072962,0.9559012058,0.999998865
892,0.0102274153,1.0525914916,1.5404880143,-0.156743034,0,0,1,0,75,5000,12309,1,0,1,0,-0.478381894,0.4783818939,-0.065216745,0.0652167454,0.3827127465,-0.382712746,0.7506965269,-0.750696527,-0.158022724,0.1580227235,0.2949121574,-0.294912157,-0.113638069,0.1136380694,0.0317357605,-0.03173576,-0.325935095,0.325935095,0.0312611712,-0.031261171,0.4385827749,0.5267260942,0.5999097127,0.9465705511
893,0.1774017377,1.168068581,1.6857728122,-0.265293439,0,0,1,0,75,5000,12309,1,0,0,0,-0.454171234,0.4541712338,-0.06462564,0.0646256405,0.3792439535,-0.379243954,0.7680636062,-0.768063606,-0.161678519,0.1616785193,0.3017348382,-0.301734838,-0.251731022,0.251731022,0.0703010484,-0.070301048,-0.722011338,0.7220113383,0.0692497384,-0.069249738,0.3603829964,0.5598863059,0.4461608125,0.842475045
894,0.1134459991,0.3810933683,1.9707517736,-0.256688073,0,1,1,1,75,5000,12309,1,1,0,1,-0.465542733,0.4655427333,-0.054743253,0.0547432534,0.3212509418,-0.321250942,0.6661470337,-0.666147034,-0.140224931,0.1402249308,0.2616967733,-0.261696773,-0.416965595,0.416965595,0.1164461902,-0.11644619,-1.195934791,1.1959347913,0.1147048073,-0.114704807,0.3898067576,0.7242449907,0.290988777,0.5040123057
895,0.4873992071,0.934137557,1.4193308337,-0.138617467,1,1,0,0,75,5000,12309,1,1,0,0,-0.369906122,0.3699061216,-0.064854578,0.0648545783,0.3805874341,-0.380587434,0.6356154609,-0.635615461,-0.13379799,0.1337979898,0.2497024032,-0.249702403,-0.146250449,0.146250449,0.040843436,-0.040843436,-0.419473458,0.4194734584,0.0402326469,-0.040232647,0.7684122558,0.5497496663,0.7356479922,0.9261317406
896,0.004402486,0.4126773426,2.2751833654,-0.05137098,0,1,0,1,75,5000,12309,1,1,0,1,-0.478892881,0.4788928809,-0.056272936,0.0562729363,0.3302276106,-0.330227611,0.6633518271,-0.663351827,-0.139636536,0.1396365357,0.2605986726,-0.260598673,-0.316997595,0.3169975951,0.0885280768,-0.088528077,-0.909207995,0.9092079951,0.0872041926,-0.087204193,0.4413708152,0.7079019182,0.7116066667,0.7704975644
897,-0.006677136,1.0211269839,0.8813258878,-0.170574561,0,0,1,0,75,5000,12309,1,0,1,0,-0.479800163,0.4798001634,-0.065312349,0.0653123489,0.3832737788,-0.383273779,0.5735071859,-0.573507186,-0.120724107,0.1207241065,0.2253030824,-0.225303082,-0.000655664,0.0006556641,0.0001831076,-0.000183108,-0.001880566,0.0018805665,0.0001803694,-0.000180369,0.446681872,0.5157779805,0.7811925295,0.9998366125
898,0.353725296,0.7793998369,0.6991551213,0.0180989015,1,1,0,0,75,5000,12309,1,1,1,0,-0.411208158,0.4112081578,-0.063322185,0.063322185,0.3715948594,-0.371594859,0.7699211016,-0.769921102,-0.162069525,0.1620695248,0.3024645578,-0.302464558,-0.000373813,0.000373813,0.0001043949,-0.000104395,-0.001072165,0.001072165,0.0001028338,-0.000102834,0.7161391391,0.5994424675,0.4537626608,0.9999102377
899,0.3674039141,0.8918806929,2.3924313931,-0.270654794,1,1,0,1,75,5000,12309,1,1,0,1,-0.407270128,0.4072701284,-0.064670553,0.0646705528,0.3795075138,-0.379507514,0.3969618957,-0.396961896,-0.083561063,0.0835610632,0.1559470237,-0.155947024,-0.157689872,0.1576898724,0.0440381295,-0.044038129,-0.45228385,0.45228385,0.0433795657,-0.043379566,0.7217370504,0.5580383759,0.8763408436,0.9184284463
900,-0.378852465,1.1072750098,1.5615568423,-0.215364513,1,1,1,1,75,5000,12309,0,0,1,0,-0.460319042,0.4603190425,-0.064273786,0.0642737863,0.3771791609,-0.377179161,0.4629174956,-0.462917496,-0.097444814,0.097444814,0.1818577713,-0.181857771,-0.061673518,0.0616735175,0.0172235941,-0.017223594,-0.176891106,0.176891106,0.0169660255,-0.016966026,0.3753946974,0.4272549885,0.8450347202,0.0252858859
901,-0.493265509,0.4034253653,1.5059744101,0.0801232895,0,1,1,0,75,5000,12309,0,1,1,0,-0.436236367,0.4362363666,-0.058400847,0.0584008469,0.3427148717,-0.342714872,0.4737987792,-0.473798779,-0.09973534,0.0997353402,0.1861324985,-0.186132498,-0.0439964,0.0439964,0.0122868966,-0.012286897,-0.126189849,0.1261898488,0.0121031534,-0.012103153,0.6759642311,0.682471944,0.8394553083,0.9830316772
902,0.175020061,1.0473509462,1.8918688841,-0.291915007,1,0,0,0,75,5000,12309,1,0,0,0,-0.454638771,0.454638771,-0.065323443,0.0653234433,0.3833388842,-0.383338884,0.7322387507,-0.732238751,-0.154137335,0.1541373345,0.2876609948,-0.287660995,-0.392701857,0.3927018572,0.109670044,-0.109670044,-1.126341883,1.1263418835,0.1080299943,-0.108029994,0.6385347571,0.5139617095,0.6321019969,0.635486658
903,-0.163659566,0.9998344309,2.2854975548,0.079897718,0,0,0,1,75,5000,12309,0,0,1,1,-0.483359515,0.4833595149,-0.065297892,0.0652978916,0.3831889386,-0.383188939,0.7751328334,-0.775132833,-0.163166602,0.163166602,0.3045119938,-0.304511994,-0.386960188,0.386960188,0.1080665651,-0.108066565,-1.109873709,1.1098737094,0.1064504945,-0.106450494,0.5225101512,0.5178697677,0.4997094075,0.6504764019
904,0.1079004269,1.1412009008,1.8124537178,-0.181843624,1,1,1,1,75,5000,12309,1,0,0,0,-0.466409678,0.4664096776,-0.064759704,0.064759704,0.3800306816,-0.380030682,0.770624595,-0.770624595,-0.162217611,0.1622176112,0.3027409262,-0.302740926,-0.323231901,0.3232319013,0.0902691347,-0.090269135,-0.927089144,0.9270891436,0.0889192139,-0.088919214,0.6076091287,0.4458175397,0.456992964,0.237706172
905,0.003874575,1.222517346,1.0630851423,0.0373088921,0,0,0,0,75,5000,12309,1,0,1,0,-0.478938036,0.4789380357,-0.063635787,0.0636357874,0.3734351791,-0.373435179,0.6069731245,-0.606973125,-0.127768736,0.1277687359,0.2384502222,-0.238450222,-0.002868389,0.0028683886,0.0008010563,-0.000801056,-0.008227071,0.0082270714,0.000789077,-0.000789077,0.4416236399,0.591522524,0.2421644513,0.9991995046
906,-0.428917519,0.7330629559,1.2582510968,-0.128260321,1,1,1,0,75,5000,12309,0,1,1,0,-0.450689335,0.4506893353,-0.064445091,0.0644450911,0.3781844321,-0.378184432,0.381332205,-0.381332205,-0.08027099,0.0802709903,0.1498068783,-0.149806878,-0.007549354,0.0075493536,0.0021083118,-0.002108312,-0.021652949,0.0216529487,0.0020767832,-0.002076783,0.3525836892,0.5667974104,0.8831935186,0.9976908855
907,0.2067182948,0.8058418337,1.3856907747,-0.153035048,1,1,1,1,75,5000,12309,1,1,0,0,-0.448148697,0.4481486969,-0.064038327,0.0640383265,0.3757974073,-0.375797407,0.7703359979,-0.770335998,-0.162156861,0.1621568611,0.3026275504,-0.30262755,-0.082490836,0.082490836,0.023037257,-0.023037257,-0.236599043,0.236599043,0.0226927487,-0.022692749,0.6528446592,0.5801960239,0.4556391987,0.0359142224
908,0.1570741844,0.8931722825,1.1726819215,0.1190705502,1,1,1,0,75,5000,12309,1,1,1,0,-0.458054108,0.458054108,-0.064967109,0.0649671091,0.3812478011,-0.381247801,0.7622146665,-0.762214667,-0.160447309,0.1604473089,0.2994370743,-0.299437074,-0.014405023,0.0144050226,0.0040228979,-0.004022898,-0.041316281,0.0413162809,0.0039627378,-0.003962738,0.6303449348,0.543912281,0.5727336672,0.9952623064
909,-0.03893363,0.6953247503,1.548172091,-0.05737849,0,0,1,0,75,5000,12309,1,1,1,0,-0.481955034,0.4819550339,-0.063050916,0.0630509159,0.3700029658,-0.370002966,0.7602900548,-0.760290055,-0.160042175,0.1600421753,0.2986809879,-0.298680988,-0.122520162,0.1225201623,0.034216267,-0.034216267,-0.351410587,0.3514105874,0.0337045832,-0.033704583,0.462195252,0.3941932101,0.5779473996,0.9412209931
910,-0.076114556,1.0567924587,1.7417528378,-0.218202837,1,1,0,0,75,5000,12309,1,0,1,0,-0.483530808,0.4835308075,-0.065126511,0.065126511,0.3821832225,-0.382183223,0.7475963787,-0.747596379,-0.157370138,0.1573701378,0.2936942599,-0.29369426,-0.231995441,0.2319954411,0.0647894828,-0.064789483,-0.665406026,0.6654060255,0.063820595,-0.063820595,0.5198528897,0.4660400094,0.3939777925,0.8605736686
911,0.4262673176,0.3968581934,2.1821980292,0.0657079661,1,1,0,1,75,5000,12309,1,1,0,1,-0.389522716,0.3895227161,-0.053544212,0.0535442125,0.3142145855,-0.314214586,0.3272492518,-0.327249252,-0.068886449,0.068886449,0.1285603162,-0.128560316,-0.284702658,0.2847026576,0.0795090535,-0.079509054,-0.816580114,0.8165801145,0.0783200433,-0.078320043,0.7451941135,0.7361741108,0.9054506112,0.8088383226
912,-0.470539864,0.4285994801,2.4091933261,0.1576130269,0,0,1,1,75,5000,12309,0,1,1,1,-0.441594432,0.4415944321,-0.058958945,0.0589589454,0.3459899722,-0.345989972,0.7476022963,-0.747602296,-0.157371383,0.1573713835,0.2936965847,-0.293696585,-0.352211042,0.3522110422,0.0983621538,-0.098362154,-1.010206704,1.0102067035,0.0968912068,-0.096891207,0.6659890872,0.324863486,0.6060108834,0.7194048516
913,-0.238769633,1.1236600938,1.9131053732,0.0433293401,1,1,1,1,75,5000,12309,0,0,1,0,-0.478885205,0.4788852052,-0.064357004,0.0643570036,0.3776675065,-0.377667506,0.69027262,-0.69027262,-0.145303402,0.1453034022,0.2711745429,-0.271174543,-0.294516171,0.2945161708,0.0822496783,-0.082249678,-0.844727094,0.8447270937,0.0810196837,-0.081019684,0.4413279472,0.43008037,0.6849392804,0.2021599599
914,-0.391707017,0.5185383308,1.7516016777,-0.180757708,0,0,0,0,75,5000,12309,0,1,1,0,-0.457988367,0.4579883673,-0.060797077,0.0607970772,0.3567767181,-0.356776718,0.6256904104,-0.62569041,-0.131708752,0.1317087521,0.2458033335,-0.245803334,-0.194047914,0.1940479136,0.0541918578,-0.054191858,-0.556565467,0.5565654668,0.0533814511,-0.053381451,0.6305076246,0.3517561584,0.2563978865,0.8919361507
915,0.4792896551,0.5732956508,1.7638335016,0.0265086726,1,1,0,0,75,5000,12309,1,1,0,0,-0.372568391,0.3725683911,-0.058510836,0.0585108355,0.34336032,-0.34336032,0.4584984224,-0.458498422,-0.096514593,0.0965145926,0.1801217324,-0.180121732,-0.390056857,0.3900568568,0.1089313734,-0.108931373,-1.118755531,1.1187555308,0.1073023701,-0.10730237,0.7654016766,0.6810515784,0.8472643795,0.6425968416
916,0.1071398813,1.0392769242,0.7054960054,0.0384730251,1,1,1,0,75,5000,12309,1,0,1,0,-0.466527053,0.4665270527,-0.065315396,0.0653153956,0.3832916576,-0.383291658,0.6080923336,-0.608092334,-0.128004331,0.128004331,0.238889905,-0.238889905,-0.000106906,0.0001069064,0.0000298558,-0.000029856,-0.000306627,0.0003066273,0.0000294093,-0.000029409,0.6072543582,0.4846992912,0.7570103349,0.999976154
917,0.3352559315,0.6510802572,1.8582545587,-0.273138546,1,1,0,0,75,5000,12309,1,1,0,0,-0.416403822,0.4164038219,-0.060987987,0.0609879867,0.3578970362,-0.357897036,0.569514602,-0.569514602,-0.119883662,0.1198836618,0.2237345904,-0.22373459,-0.411043846,0.411043846,0.1147924204,-0.11479242,-1.178950115,1.1789501149,0.1130757686,-0.113075769,0.7084961859,0.6451483227,0.7838246507,0.5672734246
918,-0.300319826,0.820304587,1.5392822579,-0.3142172,0,1,1,0,75,5000,12309,0,1,1,0,-0.472315122,0.4723151216,-0.06500131,0.0650013104,0.3814485054,-0.381448505,0.5796346108,-0.579634611,-0.122013938,0.1220139385,0.2277102497,-0.22771025,-0.07849213,0.0784921303,0.0219205365,-0.021920536,-0.225130012,0.2251300122,0.021592728,-0.021592728,0.5879584828,0.54197685,0.7770932106,0.9661949933
919,0.498723873,0.4355605448,0.9416186155,-0.249580806,1,1,1,0,75,5000,12309,1,1,0,0,-0.366160827,0.366160827,-0.054390596,0.0543905955,0.3191814323,-0.319181432,0.6870190503,-0.68701905,-0.144618521,0.144618521,0.2698963736,-0.269896374,-0.011176723,0.0111767234,0.0031213291,-0.003121329,-0.032056919,0.0320569192,0.0030746515,-0.003074652,0.7725801416,0.7278271698,0.3116180716,0.996432056
920,0.1044420346,0.4327018175,1.1576366373,-0.290414486,0,0,0,0,75,5000,12309,1,1,1,0,-0.466940442,0.4669404418,-0.056360926,0.0563609256,0.33074396,-0.33074396,0.7705627004,-0.7705627,-0.162204582,0.1622045823,0.3027166108,-0.302716611,-0.021125178,0.0211251783,0.0058996391,-0.005899639,-0.060590936,0.060590936,0.0058114135,-0.005811414,0.3940048189,0.2930819663,0.4566990461,0.9927044336
921,0.1085094662,0.923193866,2.2794243664,0.0233270158,0,0,1,1,75,5000,12309,1,1,0,1,-0.466315419,0.4663154194,-0.065187288,0.065187288,0.3825398811,-0.382539881,0.6645659905,-0.664565991,-0.139892119,0.1398921189,0.2610756584,-0.261075658,-0.328309346,0.3283093456,0.0916871151,-0.091687115,-0.941652197,0.9416521971,0.0903159893,-0.090315989,0.3921068382,0.4707148713,0.2895163648,0.755379703
922,0.4120558299,1.1640859369,0.9079301652,0.1357429202,1,1,1,0,75,5000,12309,1,0,1,0,-0.393919393,0.3939193932,-0.064980533,0.0649805333,0.3813265781,-0.381326578,0.7751327883,-0.775132788,-0.163166593,0.1631665925,0.3045119761,-0.304511976,-0.002448636,0.0024486359,0.0006838318,-0.000683832,-0.007023143,0.0070231425,0.0006736055,-0.000673605,0.739627095,0.4568369932,0.5003208392,0.9993257926
923,0.1116224937,0.4400897318,0.8748478833,0.0779871003,0,1,1,0,75,5000,12309,1,1,1,0,-0.465829954,0.4658299537,-0.05654208,0.0565420801,0.331807033,-0.331807033,0.7379222026,-0.737922203,-0.155333709,0.1553337095,0.2898937466,-0.289893747,-0.001329143,0.0013291434,0.0003711906,-0.000371191,-0.00381223,0.0038122303,0.0003656396,-0.00036564,0.3906559395,0.7048759423,0.6231163849,0.9996514643
